,pitch_number,pitcher_name,date,live,inning,pitch_location,batter_number,count,executed,hit_miss,pitch_type,notes,date_converted
2,16.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,22.0,1.0,0b-2s,,,0,,2020-02-15
3,17.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,39.0,2.0,0b-0s,,,2,,2020-02-15
4,18.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,26.0,2.0,0b-1s,,,0,,2020-02-15
5,19.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,19.0,3.0,0b-0s,,,0,,2020-02-15
6,20.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,21.0,3.0,1b-0s,,,0,,2020-02-15
7,21.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,25.0,3.0,1b-1s,,,0,,2020-02-15
8,22.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,27.0,3.0,2b-1s,,,2,,2020-02-15
9,23.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,46.0,3.0,2b-2s,,,2,,2020-02-15
10,24.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,14.0,3.0,3b-2s,,,0,,2020-02-15
0,25.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,33.0,1.0,0b-0s,,,0,,2020-02-15
1,26.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,7.0,2.0,0b-0s,,,0,,2020-02-15
2,27.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,39.0,2.0,1b-0s,,,1,,2020-02-15
3,28.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,26.0,2.0,1b-1s,,,0,,2020-02-15
4,29.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,48.0,2.0,1b-2s,,,0,,2020-02-15
5,30.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,27.0,2.0,2b-2s,,,2,,2020-02-15
6,31.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,20.0,3.0,0b-0s,,,0,,2020-02-15
7,32.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,41.0,3.0,0b-1s,,,1,,2020-02-15
8,33.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,12.0,3.0,0b-2s,,,0,,2020-02-15
9,34.0,Spencer Rojahn,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,3.0,39.0,3.0,1b-2s,,,1,,2020-02-15
0,1.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,28.0,1.0,0b-0s,,,0,,2020-02-16
1,2.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,20.0,1.0,0b-1s,,,0,,2020-02-16
2,3.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,46.0,2.0,0b-0s,,,2,,2020-02-16
3,4.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,21.0,2.0,0b-1s,,,0,,2020-02-16
4,5.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,40.0,3.0,0b-0s,,,0,,2020-02-16
5,6.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,43.0,3.0,0b-1s,,,0,,2020-02-16
6,7.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,46.0,3.0,1b-1s,,,1,,2020-02-16
7,8.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,46.0,3.0,2b-1s,,,0,,2020-02-16
8,9.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,27.0,3.0,3b-1s,,,0,,2020-02-16
9,10.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,35.0,4.0,0b-0s,,,0,,2020-02-16
10,11.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,33.0,4.0,0b-1s,,,0,,2020-02-16
11,12.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,34.0,5.0,0b-0s,,,2,,2020-02-16
12,13.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,46.0,5.0,0b-1s,,,1,,2020-02-16
13,14.0,Spencer Rojahn,Sun Feb 16 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,4.0,39.0,5.0,0b-2s,,,2,,2020-02-16
0,1.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,5.0,1.0,0b-0s,,,0,,2020-02-21
1,2.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,28.0,1.0,1b-0s,,,0,,2020-02-21
2,3.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,22.0,2.0,0b-0s,,,0,,2020-02-21
3,4.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,12.0,3.0,0b-0s,,,2,,2020-02-21
4,5.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,10.0,3.0,1b-0s,,,0,,2020-02-21
5,6.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,10.0,3.0,2b-0s,,,0,,2020-02-21
6,7.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,21.0,3.0,2b-1s,,,0,,2020-02-21
0,8.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,1.0,0b-0s,,,0,,2020-02-21
1,9.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,23.0,1.0,1b-0s,,,0,,2020-02-21
2,10.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,21.0,1.0,1b-1s,,,1,,2020-02-21
3,11.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,7.0,1.0,1b-2s,,,0,,2020-02-21
4,12.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,35.0,1.0,2b-2s,,,0,,2020-02-21
5,13.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,4.0,2.0,0b-0s,,,0,,2020-02-21
6,14.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,2.0,2.0,1b-0s,,,1,,2020-02-21
7,15.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,33.0,2.0,2b-0s,,,1,,2020-02-21
8,16.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,3.0,0b-0s,,,0,,2020-02-21
9,17.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,17.0,3.0,1b-0s,,,0,,2020-02-21
10,18.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,23.0,3.0,1b-1s,,,0,,2020-02-21
11,19.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,47.0,3.0,1b-2s,,,2,,2020-02-21
12,20.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,24.0,3.0,2b-2s,,,2,,2020-02-21
13,21.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,35.0,3.0,3b-2s,,,2,,2020-02-21
14,22.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,12.0,3.0,3b-2s,,,2,,2020-02-21
15,23.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,46.0,4.0,0b-0s,,,0,,2020-02-21
16,24.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,45.0,4.0,1b-0s,,,1,,2020-02-21
17,25.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,4.0,2b-0s,,,0,,2020-02-21
18,26.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,21.0,4.0,3b-0s,,,1,,2020-02-21
19,27.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,24.0,4.0,3b-1s,,,0,,2020-02-21
20,28.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,24.0,5.0,0b-0s,,,2,,2020-02-21
21,29.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,12.0,5.0,1b-0s,,,0,,2020-02-21
22,30.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,20.0,5.0,2b-0s,,,0,,2020-02-21
23,31.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,43.0,5.0,2b-1s,,,1,,2020-02-21
24,32.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,36.0,5.0,3b-1s,,,0,,2020-02-21
25,33.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,4.0,6.0,0b-0s,,,0,,2020-02-21
26,34.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,19.0,6.0,1b-0s,,,0,,2020-02-21
27,35.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,36.0,6.0,2b-0s,,,2,,2020-02-21
28,36.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,22.0,6.0,3b-0s,,,0,,2020-02-21
29,37.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,26.0,6.0,3b-1s,,,2,,2020-02-21
30,38.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,37.0,6.0,3b-2s,,,0,,2020-02-21
31,39.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,13.0,7.0,0b-0s,,,0,,2020-02-21
32,40.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,7.0,1b-0s,,,1,,2020-02-21
33,41.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,14.0,8.0,0b-0s,,,0,,2020-02-21
34,42.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,12.0,8.0,0b-1s,,,1,,2020-02-21
35,43.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,16.0,8.0,1b-1s,,,0,,2020-02-21
36,44.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,44.0,8.0,1b-2s,,,2,,2020-02-21
37,45.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,19.0,8.0,2b-2s,,,0,,2020-02-21
38,46.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,37.0,8.0,3b-2s,,,2,,2020-02-21
39,47.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,35.0,9.0,0b-0s,,,0,,2020-02-21
40,48.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,16.0,9.0,0b-1s,,,0,,2020-02-21
41,49.0,Spencer Rojahn,Fri Feb 21 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,18.0,9.0,0b-2s,,,1,,2020-02-21
0,1.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,47.0,,,,,2,,2020-02-15
1,2.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,37.0,,,,,1,,2020-02-15
2,3.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,38.0,,,,,2,,2020-02-15
3,4.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,43.0,,,,,0,,2020-02-15
4,5.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,27.0,,,,,0,,2020-02-15
5,6.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,,,,,2,,2020-02-15
6,7.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,38.0,,,,,1,,2020-02-15
7,8.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,37.0,,,,,0,,2020-02-15
8,9.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,43.0,,,,,1,,2020-02-15
9,10.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,38.0,,,,,2,,2020-02-15
10,11.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,46.0,,,,,1,,2020-02-15
11,12.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,3.0,,,,,0,,2020-02-15
12,13.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,32.0,,,,,1,,2020-02-15
13,14.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,44.0,,,,,2,,2020-02-15
14,15.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,34.0,,,,,0,,2020-02-15
0,16.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,25.0,,,,,0,,2020-02-15
1,17.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,37.0,,,,,1,,2020-02-15
2,18.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,37.0,,,,,2,,2020-02-15
3,19.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,32.0,,,,,0,,2020-02-15
4,20.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,26.0,,,,,1,,2020-02-15
5,21.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,48.0,,,,,1,,2020-02-15
6,22.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,34.0,,,,,1,,2020-02-15
7,23.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,34.0,,,,,1,,2020-02-15
8,24.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,38.0,,,,,0,,2020-02-15
9,25.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,25.0,,,,,0,,2020-02-15
10,26.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,46.0,,,,,1,,2020-02-15
11,27.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,25.0,,,,,0,,2020-02-15
12,28.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,32.0,,,,,0,,2020-02-15
13,29.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,3.0,,,,,1,,2020-02-15
14,30.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,15.0,,,,,0,,2020-02-15
15,31.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,46.0,,,,,0,,2020-02-15
16,32.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,41.0,,,,,1,,2020-02-15
17,33.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,47.0,,,,,0,,2020-02-15
18,34.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,46.0,,,,,0,,2020-02-15
19,35.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,33.0,,,,,1,,2020-02-15
20,36.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,40.0,,,,,0,,2020-02-15
21,37.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,45.0,,,,,1,,2020-02-15
22,38.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,43.0,,,,,0,,2020-02-15
23,39.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,9.0,,,,,1,,2020-02-15
24,40.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,47.0,,,,,0,,2020-02-15
25,41.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,40.0,,,,,0,,2020-02-15
26,42.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,28.0,,,,,0,,2020-02-15
27,43.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,5.0,,,,,1,,2020-02-15
28,44.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,20.0,,,,,2,,2020-02-15
29,45.0,Thomas Karpishin,Sat Feb 15 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,2.0,21.0,,,,,1,,2020-02-15
0,1.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,Miss,0,,2020-02-19
1,2.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,22.0,,,,Hit,0,,2020-02-19
2,3.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,35.0,,,,Hit,0,,2020-02-19
3,4.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,45.0,,,,Hit,1,,2020-02-19
4,5.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,45.0,,,,Hit,1,,2020-02-19
5,6.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,35.0,,,,Hit,2,,2020-02-19
6,7.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,2,,2020-02-19
7,8.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Miss,2,,2020-02-19
8,9.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,35.0,,,,Hit,2,,2020-02-19
9,10.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,16.0,,,,Hit,2,,2020-02-19
10,11.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,28.0,,,,Hit,0,,2020-02-19
11,12.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,40.0,,,,Hit,1,,2020-02-19
12,13.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Hit,1,,2020-02-19
13,14.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,Miss,1,,2020-02-19
14,15.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Miss,2,,2020-02-19
15,16.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,33.0,,,,Hit,1,,2020-02-19
16,17.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,22.0,,,,Hit,0,,2020-02-19
17,18.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,42.0,,,,Hit,0,,2020-02-19
18,19.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,28.0,,,,Hit,0,,2020-02-19
19,20.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Miss,0,,2020-02-19
20,21.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,23.0,,,,Hit,0,,2020-02-19
21,22.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,30.0,,,,,0,,2020-02-19
22,23.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,38.0,,,,Hit,1,,2020-02-19
23,24.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,21.0,,,,Hit,2,,2020-02-19
24,25.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,46.0,,,,Miss,2,,2020-02-19
25,26.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,48.0,,,,Miss,2,,2020-02-19
26,27.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,44.0,,,,Miss,2,,2020-02-19
27,28.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,13.0,,,,Miss,0,,2020-02-19
28,29.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,32.0,,,,Hit,2,,2020-02-19
29,30.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,12.0,,,,Miss,2,,2020-02-19
30,31.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,27.0,,,,Hit,2,,2020-02-19
31,32.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,28.0,,,,Hit,1,,2020-02-19
32,33.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,39.0,,,,Hit,1,,2020-02-19
33,34.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,33.0,,,,Hit,0,,2020-02-19
34,35.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,45.0,,,,Miss,0,,2020-02-19
35,36.0,Thomas Karpishin,Wed Feb 19 2020 19:00:00 GMT-0500 (Eastern Standard Time),0.0,,34.0,,,,Hit,0,,2020-02-19
0,1.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,42.0,,,,,0,,2020-02-22
1,2.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,35.0,,,,,0,,2020-02-22
2,3.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,36.0,,,,,2,,2020-02-22
3,4.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,35.0,,,,,1,,2020-02-22
4,5.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,45.0,,,,,2,,2020-02-22
5,6.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,47.0,,,,,0,,2020-02-22
6,7.0,Thomas Karpishin,Sat Feb 22 2020 19:00:00 GMT-0500 (Eastern Standard Time),1.0,1.0,9.0,,,,,1,,2020-02-22
